phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,26,val,0.6794659495353699,0.7943166494369507,0.8631975054740906,0.5857284665107727,0.9036697247706422,0.43328445747800587,0.9766709868542862,0.5268270105217299,5275,126,1546,1182,0.6752473357464809,0.7177699999619925,0.0002250249999999999
epoch,27,train,0.6501318358525597,0.7735260725021362,0.8449622988700867,0.5800074338912964,0.9324906109737108,0.42090465558587614,0.9819857254595229,0.5210976505036309,40175,737,14006,10180,0.7371308468524285,0.7568522225629742,0.0002220259999999999
epoch,27,val,0.6789306998252869,0.7925944328308105,0.8618938326835632,0.5837036967277527,0.8940998487140696,0.43328445747800587,0.9740788742825403,0.5212518420905101,5261,140,1546,1182,0.6803945021316967,0.7312708464436639,0.0002220259999999999
epoch,28,train,0.647918841323337,0.7747396230697632,0.8459210395812988,0.5813156962394714,0.9392876914559882,0.42090465558587614,0.9839166992569417,0.5251172990559183,40254,658,14006,10180,0.7386192996796725,0.7580273951580311,0.0002190269999999999
epoch,28,val,0.6857330799102783,0.793578565120697,0.8625941872596741,0.5852693915367126,0.8983308042488619,0.4340175953079179,0.9751897796704314,0.524251375465001,5267,134,1544,1184,0.6733782543227597,0.716008317673332,0.0002190269999999999
epoch,29,train,0.6483284493482669,0.7745245695114136,0.8455402851104736,0.5826319456100464,0.932890183937352,0.4235921607541553,0.9819857254595229,0.5233329544945762,40175,737,13941,10245,0.7389938258471513,0.7586421697470014,0.0002160279999999999
epoch,29,val,0.6874234080314636,0.7943166494369507,0.863175094127655,0.5859336256980896,0.9030534351145039,0.4336510263929619,0.9764858359563043,0.526734886358094,5274,127,1545,1183,0.6791929325805894,0.7255561110384143,0.0002160279999999999
epoch,30,train,0.6469236142072983,0.7725121974945068,0.8434913754463196,0.5837244987487793,0.9116691544472737,0.4292979409575788,0.9754106374657802,0.514734715978675,39906,1006,13803,10383,0.7414590459753496,0.7618807232274407,0.0002130289999999999
epoch,30,val,0.6890119910240173,0.7912412285804749,0.86102694272995,0.5806770324707031,0.8908263836239575,0.4307184750733138,0.9733382706906129,0.5174944299795093,5257,144,1553,1175,0.6777418977786105,0.7264339489102973,0.0002130289999999999
epoch,31,train,0.6391735029015553,0.7667824029922485,0.8356143832206726,0.598784327507019,0.8297202285044676,0.46841147771438024,0.9431707078607744,0.4885023244745716,38587,2325,12857,11329,0.7547784407827585,0.779823968795511,0.00021002999999999988
epoch,31,val,0.6583792567253113,0.7943166494369507,0.8615206480026245,0.600382387638092,0.8626373626373627,0.4604105571847507,0.962969820403629,0.5213732529809696,5201,200,1472,1256,0.7092652540851574,0.7647463052622492,0.00021002999999999988
epoch,32,train,0.5664512764982861,0.7776890397071838,0.8209132552146912,0.7069615125656128,0.6927380952380953,0.7217811957330688,0.8107401251466563,0.5282853250107028,33169,7743,6729,17457,0.8220455176941502,0.8587852896448367,0.00020703099999999988
epoch,32,val,0.5739597678184509,0.8231024742126465,0.8726080656051636,0.7106639742851257,0.7876895628902766,0.6473607038123167,0.9118681725606369,0.5908592490436565,4925,476,962,1766,0.8121212628747098,0.8751061495617463,0.00020703099999999988
epoch,33,train,0.5216705193171044,0.7960152626037598,0.8306228518486023,0.7436338067054749,0.6975118612147333,0.7962871082444389,0.7958545170121236,0.5789639996986524,32560,8352,4927,19259,0.8474562626727669,0.8861259447662831,0.00020403199999999988
epoch,33,val,0.5414257049560547,0.8248246908187866,0.8692858219146729,0.7345264554023743,0.7473444613050075,0.7221407624633431,0.8766895019440845,0.6040675553741961,4735,666,758,1970,0.8228648834872878,0.8839277618297036,0.00020403199999999988
epoch,34,train,0.5135929088115107,0.8016836047172546,0.8354533910751343,0.7504735589027405,0.7046312427409989,0.8026957744149508,0.8010852561595619,0.5905116106949363,32774,8138,4772,19414,0.8524669560317683,0.8903626830508675,0.00020103299999999988
epoch,34,val,0.6042129993438721,0.8296223282814026,0.8755727410316467,0.7298614978790283,0.7799082951229679,0.6858504398826979,0.9022403258655805,0.608851242697088,4873,528,857,1871,0.8244705604539072,0.881728484081095,0.00020103299999999988
epoch,35,train,0.5066127056352043,0.804187536239624,0.8369761109352112,0.7548889517784119,0.7055968942089939,0.8115852145869511,0.799814235432147,0.5972133937032943,32722,8190,4557,19629,0.8567598706341576,0.893606989955889,0.00019803399999999987
epoch,35,val,0.5267699956893921,0.793578565120697,0.8333333134651184,0.7289175987243652,0.6516464471403813,0.8269794721407625,0.7767080170338826,0.5764863320581308,4195,1206,472,2256,0.8299390160910899,0.8883138970137495,0.00019803399999999987
epoch,36,train,0.49763713361883044,0.8094565272331238,0.8418986201286316,0.7602628469467163,0.7137983595848153,0.8131977176879186,0.8072448181462651,0.6068010815170418,33026,7886,4518,19668,0.8612795519620722,0.8980876585867363,0.00019503499999999987
epoch,36,val,0.542606770992279,0.7715586423873901,0.8094016313552856,0.7149654626846313,0.6149986796936889,0.8537390029325513,0.7300499907424551,0.5526149278383533,3943,1458,399,2329,0.8239368457295948,0.8866913833161123,0.00019503499999999987
